location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,market_name,lat,lon,commodity_category,commodity_name,unit,price_flag,price_type,currency_code,price,reference_period_start,reference_period_end
#country+code,#meta+has_hrp,#meta+in_gho,#adm1+name+provider,#adm2+name+provider,#adm1+code,#adm1+name,#adm2+code,#adm2+name,#adm+level,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#date+start,#date+end
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Colombo City,6.93,79.85,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1439.09,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Colombo City,6.93,79.85,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,913.98,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Colombo City,6.93,79.85,pulses and nuts,Lentils,KG,actual,Retail,LKR,310.07,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Colombo City,6.93,79.85,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,363.88,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Colombo City,6.93,79.85,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,392.24,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Colombo City,6.93,79.85,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,131.09,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Colombo City,6.93,79.85,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,448.76,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Colombo City,6.93,79.85,vegetables and fruits,Papaya,KG,actual,Retail,LKR,213.72,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Colombo City,6.93,79.85,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,454.06,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Colombo City,6.93,79.85,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,174.85,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Colombo City,6.93,79.85,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,402.8,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Colombo City,6.93,79.85,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,360.2,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,378.5,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,cereals and tubers,Rice (white),KG,actual,Retail,LKR,230,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,51.95,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,895,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1300,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2550,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1160,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,pulses and nuts,Beans,KG,actual,Retail,LKR,457,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1356,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,970.5,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,pulses and nuts,Lentils,KG,actual,Retail,LKR,299,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,vegetables and fruits,Bananas,KG,actual,Retail,LKR,145.62,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,364.5,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,vegetables and fruits,Carrots,KG,actual,Retail,LKR,446,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,366,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,117.5,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,475,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,325,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,200,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,370,2023-06-15,2023-07-14
LKA,False,False,Western,Colombo,LK1,Western,LK11,Colombo,2,Meegoda(DEC),6.84,80.05,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,295,2023-06-15,2023-07-14
LKA,False,False,Western,Gampaha,LK1,Western,LK12,Gampaha,2,Gampaha,7.08,79.98,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,410,2023-06-15,2023-07-14
LKA,False,False,Western,Gampaha,LK1,Western,LK12,Gampaha,2,Gampaha,7.08,79.98,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,220,2023-06-15,2023-07-14
LKA,False,False,Western,Gampaha,LK1,Western,LK12,Gampaha,2,Gampaha,7.08,79.98,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,50.33,2023-06-15,2023-07-14
LKA,False,False,Western,Gampaha,LK1,Western,LK12,Gampaha,2,Gampaha,7.08,79.98,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1171.67,2023-06-15,2023-07-14
LKA,False,False,Western,Gampaha,LK1,Western,LK12,Gampaha,2,Gampaha,7.08,79.98,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,1150,2023-06-15,2023-07-14
LKA,False,False,Western,Gampaha,LK1,Western,LK12,Gampaha,2,Gampaha,7.08,79.98,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2950,2023-06-15,2023-07-14
LKA,False,False,Western,Gampaha,LK1,Western,LK12,Gampaha,2,Gampaha,7.08,79.98,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1540,2023-06-15,2023-07-14
LKA,False,False,Western,Gampaha,LK1,Western,LK12,Gampaha,2,Gampaha,7.08,79.98,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1306,2023-06-15,2023-07-14
LKA,False,False,Western,Gampaha,LK1,Western,LK12,Gampaha,2,Gampaha,7.08,79.98,pulses and nuts,Beans,KG,actual,Retail,LKR,473,2023-06-15,2023-07-14
